date,district,rain_mean,rain_max,rain_min,ante_15d,Flood occurrences
1999-03-10,KAPCHORWA,6.27001847068078,7.773311614990234,3.9897665977478023,93.27334911367579,False
1999-03-11,KAPCHORWA,4.805966445163537,7.710419178009033,3.505927085876465,98.07931555883933,False
1999-03-12,KAPCHORWA,4.640838567376155,7.7655205726623535,1.1145164966583252,102.72015412621549,False
1999-03-13,KAPCHORWA,1.7183362431106932,4.404804706573486,0.9818625450134276,104.21935640277196,False
1999-03-14,KAPCHORWA,10.992421723061549,16.571630477905273,7.891610622406006,113.6047419854094,False
1999-03-15,KAPCHORWA,24.175125558972457,31.2990779876709,20.598403930664062,133.46061496427578,False
1999-03-16,KAPCHORWA,2.21308653605908,8.851612091064453,0.2492470741271972,131.9286959983783,False
1999-03-17,KAPCHORWA,8.65338674627829,12.422944068908691,6.847193717956543,131.8556235828001,False
1999-03-18,KAPCHORWA,1.3434008974836256,2.230067729949951,0.7523581981658936,126.39151361129633,False
1999-03-19,KAPCHORWA,0.2349909424344396,1.005515456199646,0.0334230847656726,125.31431243015865,False
1999-03-20,KAPCHORWA,0.0056837430348721,0.0868180692195892,0.0,123.75557285824556,False
1999-03-21,KAPCHORWA,0.0,0.0,0.0,114.90206745756753,False
1999-03-22,KAPCHORWA,0.0,0.0,0.0,92.42772291033623,False
1999-03-23,KAPCHORWA,0.0,0.0,0.0,81.13291857337819,False
1999-03-24,KAPCHORWA,0.0,0.0,0.0,65.05325587365549,False
1999-03-25,KAPCHORWA,0.0,0.0,0.0,58.7832374029747,False
1999-03-26,KAPCHORWA,11.084649321350629,16.317476272583008,6.253817081451416,65.0619202791618,False
1999-03-27,KAPCHORWA,8.260049629567568,11.393159866333008,4.858607769012451,68.68113134135321,False
1999-03-28,KAPCHORWA,10.529989319522226,13.430542945861816,3.931809425354004,77.49278441776474,False
1999-03-29,KAPCHORWA,0.6751379767888931,3.465616226196289,0.0954180657863617,67.17550067149209,False
1999-03-30,KAPCHORWA,10.753875581365396,16.010894775390625,8.274654388427734,53.75425069388501,False
1999-03-31,KAPCHORWA,7.543965031749901,12.97427463531494,4.29924201965332,59.085129189575845,False
1999-04-01,KAPCHORWA,0.0,0.0,0.0,50.43174244329755,False
1999-04-02,KAPCHORWA,0.0,0.0,0.0,49.088341545813925,False
1999-04-03,KAPCHORWA,0.0,0.0,0.0,48.85335060337949,False
1999-04-04,KAPCHORWA,0.0,0.0,0.0,48.84766686034462,False
1999-04-05,KAPCHORWA,0.0,0.0,0.0,48.84766686034462,False
1999-04-06,KAPCHORWA,3.086777322259857,6.40995454788208,0.760503351688385,51.93444418260447,False
1999-04-07,KAPCHORWA,0.3654081277365549,2.1617591381073,0.0750489979982376,52.29985231034103,False
1999-04-08,KAPCHORWA,6.036670666385426,23.941997528076172,1.8403829336166384,58.33652297672646,False
1999-04-09,KAPCHORWA,7.549734842543533,12.104430198669434,2.3270647525787354,65.88625781926999,False
1999-04-10,KAPCHORWA,13.28181295088511,17.21143913269043,7.910800933837891,68.08342144880447,False
1999-04-11,KAPCHORWA,3.2942040745931407,8.170702934265137,0.0,63.117575893830036,False
1999-04-12,KAPCHORWA,4.25851367597126,9.811244010925291,0.0,56.846100250279065,False
1999-04-13,KAPCHORWA,3.590466975521574,9.576536178588867,0.0,59.761429249011755,False
1999-04-14,KAPCHORWA,0.802791864434457,1.9674606323242188,0.0,49.81034553208082,False
1999-04-15,KAPCHORWA,2.015488676308564,6.581415176391602,0.0,44.281869176639475,False
1999-04-16,KAPCHORWA,5.688061689214943,9.591297149658203,0.7717030048370361,49.96993086585442,False
1999-04-17,KAPCHORWA,2.908539302650796,13.574546813964844,0.2072988301515579,52.87847016850522,False
1999-04-18,KAPCHORWA,5.036122743361563,7.581666469573975,2.6554129123687744,57.91459291186678,False
1999-04-19,KAPCHORWA,24.584783802171785,31.179086685180664,13.545007705688477,82.49937671403856,False
1999-04-20,KAPCHORWA,2.136758613835857,4.604581832885742,0.7958090305328369,84.63613532787441,False
1999-04-21,KAPCHORWA,0.1355680264255353,1.1280707120895386,0.0,81.6849260320401,False
1999-04-22,KAPCHORWA,0.0021586520660862,0.0230097752064466,0.0,81.32167655636964,False
1999-04-23,KAPCHORWA,0.4340341794234428,1.2379803657531738,0.0575216151773929,75.71904006940764,False
1999-04-24,KAPCHORWA,11.036237018888343,14.452314376831056,4.960319995880127,79.20554224575245,False
1999-04-25,KAPCHORWA,7.461101772928038,13.400505065917969,3.7083425521850586,73.38483106779539,False
1999-04-26,KAPCHORWA,19.405936806420197,43.503787994384766,8.620095252990723,89.49656379962244,False
1999-04-27,KAPCHORWA,41.21575939885093,54.44610977172851,25.986297607421875,126.45380952250211,False
1999-04-28,KAPCHORWA,5.7890024577093735,18.18062973022461,4.160710334777832,128.65234500468992,False
1999-04-29,KAPCHORWA,28.80618778088189,40.03541564941406,16.114194869995117,156.65574092113735,False
1999-04-30,KAPCHORWA,12.364862185117932,32.92935562133789,4.906152725219727,167.0051144299467,False
1999-05-01,KAPCHORWA,1.9620346539619824,3.5325803756713867,0.7957785725593567,163.27908739469373,False
1999-05-02,KAPCHORWA,0.1401231005054616,0.7769088745117188,0.0,160.51067119254841,False
1999-05-03,KAPCHORWA,1.3277188489685257,2.9851739406585693,0.0664467215538024,156.80226729815539,False
1999-05-04,KAPCHORWA,0.6383676048915891,1.58178973197937,0.0,132.85585110087519,False
1999-05-05,KAPCHORWA,19.264899823619658,30.338869094848633,15.102715492248535,149.98399231065898,False
